AVI,part,VRS,Part_No,lot,vrs_id,strips,CheckTime(min),OK,NG,ALL,filter rate,visper,AI,size,type,model,Date_Code
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y3]_10_P2,146,29.0,6587.0,6620.0,13207.0,0.5,V3,ON,10UM,NO3,Z1,
20220202,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-02,10VP32907QA,1004.0,[4-R18]_11_P2,164,10.0,2589.0,3603.0,6192.0,0.42,V4,ON,10UM,NO3,Z1,
20220202,V4-08VP32908RA-10UM-300-2X,2022-02-03,08VP32908RA,1076.0,[76-B10]_1_P1,31,4.0,,,,,V4,OFF,10UM,10UM,2X,
20220202,V4-08VP32908RA-10UM-300-1X,2022-02-03,08VP32908RA,1048.0,[1048-G2]_3_P1,72,10.0,,,,,V4,OFF,10UM,10UM,1X,
20220202,V3-10VP32907QA-10UM-NO3-Z1,2022-02-02,10VP32907QA,1004.0,[4-G14]_5_P1,155,21.0,2798.0,8378.0,11176.0,0.25,V3,ON,10UM,NO3,Z1,
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1076.0,[1076-O1]_1_P1,1,,33.0,68.0,101.0,0.33,V3,ON,10UM,NO3,Z1,
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1076.0,[1076-O8]_6_P1,153,15.0,4800.0,4213.0,9013.0,0.53,V3,ON,10UM,NO3,Z1,
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y2]_9_P1,148,20.0,6130.0,6511.0,12641.0,0.48,V3,ON,10UM,NO3,Z1,
20220202,V3-10VP32907QA-10UM-NO3-Z1,2022-02-02,10VP32907QA,1004.0,[4-G15]_6_P1,78,8.0,2205.0,5064.0,7269.0,0.3,V3,ON,10UM,NO3,Z1,
20220202,V3-10VP32907QA-10UM-NO3-Z1,2022-02-02,10VP32907QA,1004.0,[4-G13]_4_P2,41,10.0,10815.0,5043.0,15858.0,0.68,V3,ON,10UM,NO3,Z1,
20220202,V4-08VP32908RA-10UM-300-2X,2022-02-03,08VP32908RA,1076.0,[76-B10]_1_P2,31,6.0,,,,,V4,OFF,10UM,10UM,2X,
20220202,V4-08VP32908RA-10UM-300-NO3-Z1,2022-02-03,08VP32908RA,1076.0,[1076-B8]_7_P1,140,15.0,3187.0,4418.0,7605.0,0.42,V4,ON,10UM,NO3,Z1,
20220202,V3-10VP32907QA-10UM-NO3-Z1,2022-02-02,10VP32907QA,1004.0,[4-G13]_4_P1,175,29.0,5171.0,11091.0,16262.0,0.32,V3,ON,10UM,NO3,Z1,
20220202,V4-08VP32908RA-10UM-300-NO3-Z1,2022-02-03,08VP32908RA,1076.0,[1076-B8]_7_P2,140,19.0,4075.0,4091.0,8166.0,0.5,V4,ON,10UM,NO3,Z1,
20220202,V4-08VP32908RA-10UM-300-2X,2022-02-03,08VP32908RA,1048.0,[1048-G4]_2_P2,54,19.0,,,,,V4,OFF,10UM,10UM,2X,
20220202,V3-10VP32907QA-10UM-NO3-Z1,2022-02-02,10VP32907QA,1004.0,[4-G14]_5_P2,155,26.0,3460.0,7536.0,10996.0,0.31,V3,ON,10UM,NO3,Z1,
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-02,08VP32908RA,1076.0,[1076-O8]_6_P2,153,15.0,5626.0,4351.0,9977.0,0.56,V3,ON,10UM,NO3,Z1,
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1076.0,[1076-O4]_2_P1,143,22.0,4265.0,4240.0,8505.0,0.5,V3,ON,10UM,NO3,Z1,
20220202,V4-08VP32908RA-10UM-300-2X,2022-02-03,08VP32908RA,1048.0,[1048-G4]_2_P1,54,4.0,,,,,V4,OFF,10UM,10UM,2X,
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y4]_11_P2,147,44.0,6872.0,6700.0,13572.0,0.51,V3,ON,10UM,NO3,Z1,
20220202,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1076.0,[1076-O7]_5_P2,159,18.0,5841.0,4828.0,10669.0,0.55,V3,ON,10UM,NO3,Z1,
20220203,V4-08VP32908RA-10UM-300-4X,2022-02-03,08VP32908RA,1048.0,[1048-G6]_1_P1,76,6.0,,,,,V4,OFF,10UM,10UM,4X,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-03,10VP32907QA,1015.0,[15-O4]_4_P1,123,24.0,2410.0,8884.0,11294.0,0.21,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y7]_3_P1,172,30.0,5818.0,6961.0,12779.0,0.46,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-03,10VP32907QA,1015.0,[15-O3]_3_P1,123,14.0,2879.0,6658.0,9537.0,0.3,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O6]_6_P1,124,14.0,2915.0,7407.0,10322.0,0.28,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O1]_1_P1,125,13.0,1024.0,9202.0,10226.0,0.1,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-03,10VP32907QA,1015.0,[15-O5]_5_P2,123,22.0,2916.0,5877.0,8793.0,0.33,V3,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O1]_1_P2,144,17.0,1938.0,2730.0,4668.0,0.42,V4,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y1]_6_P2,150,33.0,6975.0,13744.0,20719.0,0.34,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y6]_2_P2,197,38.0,7860.0,11896.0,19756.0,0.4,V3,ON,10UM,NO3,Z1,
20220203,V4-08VP32908RA-10UM-300-3X,2022-02-03,08VP32908RA,1048.0,[1048-G5]_1_P1,50,6.0,,,,,V4,OFF,10UM,10UM,3X,
20220203,V3-10VP32907QA-10UM-2X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O11]_1_P2,65,17.0,2708.0,5095.0,7803.0,0.35,V3,ON,10UM,2X,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O2]_2_P1,125,15.0,3265.0,7573.0,10838.0,0.3,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-03,10VP32907QA,1015.0,[15-O8]_8_P1,99,12.0,2624.0,5883.0,8507.0,0.31,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y11]_5_P1,6,10.0,201.0,744.0,945.0,0.21,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O7]_7_P2,123,22.0,3732.0,6684.0,10416.0,0.36,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O6]_6_P2,124,20.0,3686.0,6742.0,10428.0,0.35,V3,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O3]_3_P1,140,18.0,1650.0,2496.0,4146.0,0.4,V4,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-03,10VP32907QA,1015.0,[15-O4]_4_P2,123,16.0,3401.0,7000.0,10401.0,0.33,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-1X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O9]_1_P1,53,15.0,1103.0,2932.0,4035.0,0.27,V3,ON,10UM,1X,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O8]_8_P1,140,12.0,2491.0,5009.0,7500.0,0.33,V4,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-4X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O10]_1_P1,48,10.0,1060.0,2542.0,3602.0,0.29,V3,ON,10UM,4X,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-03,10VP32907QA,1015.0,[15-O5]_5_P1,123,16.0,3712.0,7230.0,10942.0,0.34,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-03,10VP32907QA,1015.0,[15-O8]_8_P2,99,9.0,2661.0,5502.0,8163.0,0.33,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y5]_1_P1,147,30.0,7225.0,6470.0,13695.0,0.53,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-3X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O12]_1_P2,51,28.0,1371.0,5144.0,6515.0,0.21,V3,ON,10UM,3X,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O4]_4_P2,132,11.0,1709.0,2771.0,4480.0,0.38,V4,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-4X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O10]_1_P2,48,16.0,1139.0,2997.0,4136.0,0.28,V3,ON,10UM,4X,Z1,
20220203,V3-10VP32907QA-10UM-1X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O9]_1_P2,53,12.0,1578.0,2893.0,4471.0,0.35,V3,ON,10UM,1X,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O2]_2_P2,124,22.0,3885.0,8203.0,12088.0,0.32,V3,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O8]_8_P2,140,23.0,1867.0,2750.0,4617.0,0.4,V4,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O3]_3_P2,140,14.0,1593.0,2619.0,4212.0,0.38,V4,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O6]_6_P2,140,24.0,2086.0,3131.0,5217.0,0.4,V4,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O3]_3_P2,123,23.0,2972.0,6636.0,9608.0,0.31,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y8]_4_P2,147,23.0,5153.0,6136.0,11289.0,0.46,V3,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O4]_4_P1,132,10.0,1113.0,2054.0,3167.0,0.35,V4,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O7]_7_P1,123,18.0,2655.0,6669.0,9324.0,0.28,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y1]_6_P1,149,67.0,6065.0,12206.0,18271.0,0.33,V3,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O6]_6_P1,140,20.0,978.0,2654.0,3632.0,0.27,V4,ON,10UM,NO3,Z1,
20220203,V4-08VP32908RA-10UM-300-4X,2022-02-03,08VP32908RA,1048.0,[1048-G6]_1_P2,76,7.0,,,,,V4,OFF,10UM,10UM,4X,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y5]_1_P2,147,25.0,5172.0,5835.0,11007.0,0.47,V3,ON,10UM,NO3,Z1,
20220203,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O1]_1_P1,144,16.0,786.0,2008.0,2794.0,0.28,V4,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y6]_2_P1,197,30.0,7809.0,8926.0,16735.0,0.47,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y7]_3_P2,171,28.0,6262.0,7228.0,13490.0,0.46,V3,ON,10UM,NO3,Z1,
20220203,V3-08VP32908RA-10UM-NO3-Z1,2022-02-03,08VP32908RA,1048.0,[1048-Y8]_4_P1,147,20.0,4853.0,5415.0,10268.0,0.47,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-3X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O12]_1_P1,51,14.0,1364.0,4742.0,6106.0,0.22,V3,ON,10UM,3X,Z1,
20220203,V3-10VP32907QA-10UM-NO3-Z1,2022-02-04,10VP32907QA,1015.0,[15-O1]_1_P2,125,13.0,2640.0,6241.0,8881.0,0.3,V3,ON,10UM,NO3,Z1,
20220203,V3-10VP32907QA-10UM-2X-Z1,2022-02-04,10VP32907QA,1015.0,[1015-O11]_1_P1,65,17.0,2672.0,8024.0,10696.0,0.25,V3,ON,10UM,2X,Z1,
20220203,V4-08VP32908RA-10UM-300-3X,2022-02-03,08VP32908RA,1048.0,[1048-G5]_1_P2,50,11.0,,,,,V4,OFF,10UM,10UM,3X,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G5]_14_P1,83,19.0,3095.0,6554.0,9649.0,0.32,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B6]_7_P2,155,18.0,3579.0,6801.0,10380.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B5]_6_P1,157,16.0,4490.0,8405.0,12895.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y6]_5_P1,143,22.0,5411.0,10137.0,15548.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B11]_12_P1,146,20.0,3769.0,7166.0,10935.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y2]_1_P2,150,27.0,6400.0,13044.0,19444.0,0.33,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B9]_10_P2,107,33.0,3490.0,5428.0,8918.0,0.39,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y3]_2_P1,1,,98.0,83.0,181.0,0.54,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y8]_7_P1,3,1.0,120.0,192.0,312.0,0.38,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y7]_6_P1,163,33.0,6281.0,12046.0,18327.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B7]_8_P2,156,21.0,4036.0,7382.0,11418.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B2]_2_P2,174,17.0,4634.0,8107.0,12741.0,0.36,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y5]_4_P2,145,33.0,7286.0,13618.0,20904.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y9]_8_P2,172,33.0,8192.0,15622.0,23814.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y9]_8_P1,173,41.0,7253.0,14378.0,21631.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B9]_10_P1,107,26.0,3070.0,6001.0,9071.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G4]_13_P1,209,51.0,8503.0,17153.0,25656.0,0.33,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B7]_8_P1,156,37.0,3377.0,7627.0,11004.0,0.31,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G4]_13_P2,208,50.0,10235.0,20511.0,30746.0,0.33,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B3]_3_P2,178,23.0,3764.0,7350.0,11114.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B8]_9_P2,137,43.0,3886.0,7048.0,10934.0,0.36,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B10]_11_P2,147,22.0,3334.0,6930.0,10264.0,0.32,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G2]_11_P2,204,40.0,6830.0,18490.0,25320.0,0.27,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B8]_9_P1,137,32.0,3450.0,7150.0,10600.0,0.33,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y6]_5_P2,143,43.0,6809.0,12338.0,19147.0,0.36,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B4]_5_P2,141,15.0,3852.0,6658.0,10510.0,0.37,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B12]_13_P1,102,27.0,3156.0,5547.0,8703.0,0.36,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B6]_7_P1,155,41.0,3681.0,8211.0,11892.0,0.31,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G3]_12_P1,172,34.0,7398.0,14376.0,21774.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G2]_11_P1,204,50.0,3268.0,21963.0,25231.0,0.13,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B3]_3_P1,178,25.0,5779.0,10598.0,16377.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y7]_6_P2,163,33.0,7072.0,12861.0,19933.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y4]_3_P2,2,0.0,115.0,289.0,404.0,0.28,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B10]_11_P1,147,21.0,4095.0,7985.0,12080.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B12]_13_P2,102,22.0,2453.0,4838.0,7291.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y5]_4_P1,145,30.0,6416.0,11805.0,18221.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G5]_14_P2,83,11.0,3709.0,6702.0,10411.0,0.36,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[40-G3]_12_P2,172,28.0,7856.0,15480.0,23336.0,0.34,V3,ON,10UM,NO3,Z1,
20220204,V3-08VP32908RA-10UM-NO3-Z1,2022-02-04,08VP32908RA,1040.0,[1040-Y4]_3_P1,3,2.0,96.0,182.0,278.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B4]_5_P1,141,15.0,3427.0,7487.0,10914.0,0.31,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B5]_6_P2,157,21.0,4119.0,7508.0,11627.0,0.35,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B2]_2_P1,174,31.0,5301.0,9092.0,14393.0,0.37,V3,ON,10UM,NO3,Z1,
20220204,V3-10VP32907QA-10UM-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B11]_12_P2,146,18.0,4050.0,6922.0,10972.0,0.37,V3,ON,10UM,NO3,Z1,
20220205,V3-08VP32908RA-10UM-NO3-Z1,2022-02-05,08VP32908RA,1060.0,[60-Y5]_5_P2,217,20.0,7803.0,8677.0,16480.0,0.47,V3,ON,10UM,NO3,Z1,
20220205,V4-08VP32908RA-10UM-300-3X,2022-02-06,08VP32908RA,1060.0,[60-B7]_1_P2,21,2.0,,,,,V4,OFF,10UM,10UM,3X,
20220205,V3-10VP32907QA-10UM-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[1005-O1]_2_P2,163,25.0,3401.0,9998.0,13399.0,0.25,V3,ON,10UM,NO3,Z1,
20220205,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[5-R2]_3_P1,181,11.0,1535.0,3443.0,4978.0,0.31,V4,ON,10UM,NO3,Z1,
20220205,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[5-R6]_7_P1,174,10.0,1752.0,3419.0,5171.0,0.34,V4,ON,10UM,NO3,Z1,
20220205,V3-10VP32907QA-10UM-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[1005-O2]_3_P1,172,21.0,2870.0,9309.0,12179.0,0.24,V3,ON,10UM,NO3,Z1,
20220205,V3-10VP32907QA-10UM-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[1005-O5]_6_P2,195,35.0,4713.0,11388.0,16101.0,0.29,V3,ON,10UM,NO3,Z1,
20220205,V3-08VP32908RA-10UM-NO3-Z1,2022-02-05,08VP32908RA,1060.0,[60-Y4]_4_P1,223,26.0,7599.0,7035.0,14634.0,0.52,V3,ON,10UM,NO3,Z1,
20220205,V3-10VP32907QA-10UM-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[1005-O3]_4_P2,168,21.0,18191.0,18662.0,36853.0,0.49,V3,ON,10UM,NO3,Z1,
20220205,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[5-R5]_6_P1,166,8.0,1471.0,2877.0,4348.0,0.34,V4,ON,10UM,NO3,Z1,
20220205,V3-10VP32907QA-10UM-1X-Z1,2022-02-05,10VP32907QA,1150.0,[150-B14]_1_P1,64,14.0,720.0,7088.0,7808.0,0.09,V3,ON,10UM,1X,Z1,
20220205,V4-08VP32908RA-10UM-300-NO3-Z1,2022-02-05,08VP32908RA,1060.0,[60-B4]_4_P2,156,16.0,4704.0,4862.0,9566.0,0.49,V4,ON,10UM,NO3,Z1,
20220205,V4-08VP32908RA-10UM-300-1X,2022-02-06,08VP32908RA,1060.0,[60-B9]_1_P2,24,4.0,,,,,V4,OFF,10UM,10UM,1X,
20220205,V3-10VP32907QA-10UM-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[1005-O4]_5_P1,168,13.0,3451.0,8570.0,12021.0,0.29,V3,ON,10UM,NO3,Z1,
20220205,V4-08VP32908RA-10UM-300-3X,2022-02-06,08VP32908RA,1060.0,[60-B7]_1_P1,21,2.0,,,,,V4,OFF,10UM,10UM,3X,
20220205,V3-10VP32907QA-10UM-2X-Z1,2022-02-05,10VP32907QA,1150.0,[150-B16]_1_P2,46,10.0,1171.0,3298.0,4469.0,0.26,V3,ON,10UM,2X,Z1,
20220205,V3-10VP32907QA-10UM-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[1005-O3]_4_P1,168,13.0,3899.0,9123.0,13022.0,0.3,V3,ON,10UM,NO3,Z1,
20220205,V3-10VP32907QA-10UM-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[1005-O5]_6_P1,195,23.0,4362.0,10588.0,14950.0,0.29,V3,ON,10UM,NO3,Z1,
20220205,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[5-R3]_4_P1,153,28.0,1267.0,2259.0,3526.0,0.36,V4,ON,10UM,NO3,Z1,
20220205,V3-10VP32907QA-10UM-3X-Z1,2022-02-05,10VP32907QA,1150.0,[150-B15]_1_P2,50,12.0,1256.0,3606.0,4862.0,0.26,V3,ON,10UM,3X,Z1,
20220205,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-05,10VP32907QA,1150.0,[150-B1]_1_P2,48,9.0,0.0,2915.0,2915.0,0.0,V4,Unactivated,10UM,NO3,Z1,
20220205,V4-10VP32907QA-10UM-300-NO3-Z1,2022-02-06,10VP32907QA,1005.0,[5-R5]_6_P2,166,12.0,1950.0,2619.0,4569.0,0.43,V4,ON,10UM,NO3,Z1,
20220205,V3-10VP32907QA-10UM-2X-Z1,2022-02-05,10VP32907QA,1150.0,[150-B16]_1_P1,46,10.0,1759.0,6435.0,8194.0,0.21,V3,ON,10UM,2X,Z1,
